"date","product_id","region_id","product_category","demand","day_of_week","day_of_month","week_of_year","month","quarter","is_weekend","is_federal_holiday","is_ramadan","ramadan_day","is_pre_raya_window","is_pre_cny_window","is_mega_sale","mega_sale_base_magnitude","is_school_holiday","is_government_payday_window","is_private_payday_window","social_media_index","competitor_activity_index","marketing_spend_myr"
"2025-12-04","P002","ECP","Electronics","92","3","4","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.128","0.2859","867.45"
"2025-12-05","P002","ECP","Electronics","77","4","5","49","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.5054","0.0172","1223.99"
"2025-12-06","P002","ECP","Electronics","66","5","6","49","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.4804","0.2952","1067.2"
"2025-12-07","P002","ECP","Electronics","73","6","7","49","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.153","0.4702","962.0"
"2025-12-08","P002","ECP","Electronics","72","0","8","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3044","0.4519","1240.12"
"2025-12-09","P002","ECP","Electronics","75","1","9","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.6256","0.0736","975.19"
"2025-12-10","P002","ECP","Electronics","95","2","10","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.6233","0.1002","1244.07"
"2025-12-11","P002","ECP","Electronics","83","3","11","50","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.9372","0.7772","1462.08"
"2025-12-12","P002","ECP","Electronics","502","4","12","50","12","4","0","0","0","0","0","0","1","7.5","1","0","0","1.0","0.8403","3763.21"
"2025-12-13","P002","ECP","Electronics","78","5","13","50","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.3478","0.2616","1158.09"
"2025-12-14","P002","ECP","Electronics","78","6","14","50","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.1472","0.1567","1171.07"
"2025-12-15","P002","ECP","Electronics","69","0","15","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1262","0.0525","1364.52"
"2025-12-16","P002","ECP","Electronics","70","1","16","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1377","0.1587","1144.99"
"2025-12-17","P002","ECP","Electronics","86","2","17","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.0767","0.3098","1116.24"
"2025-12-18","P002","ECP","Electronics","84","3","18","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.6389","0.302","1032.36"
"2025-12-19","P002","ECP","Electronics","86","4","19","51","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.2728","0.2031","1039.07"
"2025-12-20","P002","ECP","Electronics","73","5","20","51","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.5565","0.2572","1360.78"
"2025-12-21","P002","ECP","Electronics","75","6","21","51","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.3014","0.205","1112.52"
"2025-12-22","P002","ECP","Electronics","63","0","22","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1493","0.148","1299.94"
"2025-12-23","P002","ECP","Electronics","75","1","23","52","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1559","0.2559","1314.48"
"2025-12-24","P002","ECP","Electronics","86","2","24","52","12","4","0","0","0","0","0","0","0","0.0","1","1","0","0.0253","0.2803","1027.92"
"2025-12-25","P002","ECP","Electronics","116","3","25","52","12","4","0","1","0","0","0","0","0","0.0","1","1","0","0.396","0.2588","1056.89"
"2025-12-26","P002","ECP","Electronics","88","4","26","52","12","4","0","0","0","0","0","0","0","0.0","1","1","0","0.4163","0.1726","1303.91"
"2025-12-27","P002","ECP","Electronics","69","5","27","52","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.4698","0.2369","1225.28"
"2025-12-28","P002","ECP","Electronics","69","6","28","52","12","4","1","0","0","0","0","0","0","0.0","1","0","0","0.314","0.2734","1167.81"
"2025-12-29","P002","ECP","Electronics","76","0","29","1","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.1842","0.0162","1283.11"
"2025-12-30","P002","ECP","Electronics","79","1","30","1","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3372","0.3526","1382.24"
"2025-12-31","P002","ECP","Electronics","77","2","31","1","12","4","0","0","0","0","0","0","0","0.0","1","0","0","0.3453","0.2183","1192.99"
"2023-01-01","P002","WCP","Electronics","753","6","1","52","1","1","1","1","0","0","0","1","1","4.5","0","0","1","0.5415","0.4654","4124.93"
"2023-01-02","P002","WCP","Electronics","104","0","2","1","1","1","0","0","0","0","0","1","0","0.0","0","0","1","0.2301","0.0049","2121.31"
"2023-01-03","P002","WCP","Electronics","127","1","3","1","1","1","0","0","0","0","0","1","0","0.0","0","0","1","0.3216","0.2698","2120.87"
"2023-01-04","P002","WCP","Electronics","129","2","4","1","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.2616","0.0208","2837.38"
"2023-01-05","P002","WCP","Electronics","156","3","5","1","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.2923","0.2311","2156.74"
"2023-01-06","P002","WCP","Electronics","153","4","6","1","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.1886","0.1634","2100.61"
"2023-01-07","P002","WCP","Electronics","126","5","7","1","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.0674","0.0313","1788.07"
"2023-01-08","P002","WCP","Electronics","188","6","8","1","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.1408","0.11","1845.12"
"2023-01-09","P002","WCP","Electronics","169","0","9","2","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.0901","0.2872","1938.34"
"2023-01-10","P002","WCP","Electronics","219","1","10","2","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.5791","0.1907","2277.07"
"2023-01-11","P002","WCP","Electronics","254","2","11","2","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.1799","0.5787","1698.6"
"2023-01-12","P002","WCP","Electronics","289","3","12","2","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.3719","0.3167","1944.26"
"2023-01-13","P002","WCP","Electronics","309","4","13","2","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.1825","0.1917","1557.04"
"2023-01-14","P002","WCP","Electronics","324","5","14","2","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.2341","0.2554","2614.22"
"2023-01-15","P002","WCP","Electronics","294","6","15","2","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.5211","0.1204","2194.48"
"2023-01-16","P002","WCP","Electronics","434","0","16","3","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.6688","0.2172","2260.57"
"2023-01-17","P002","WCP","Electronics","443","1","17","3","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.0892","0.154","1806.84"
"2023-01-18","P002","WCP","Electronics","483","2","18","3","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.3689","0.2536","2536.26"
"2023-01-19","P002","WCP","Electronics","609","3","19","3","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.059","0.4649","2646.99"
"2023-01-20","P002","WCP","Electronics","515","4","20","3","1","1","0","0","0","0","0","1","0","0.0","0","0","0","0.2644","0.3535","2181.68"
"2023-01-21","P002","WCP","Electronics","618","5","21","3","1","1","1","0","0","0","0","1","0","0.0","0","0","0","0.3447","0.3348","2004.77"
"2023-01-22","P002","WCP","Electronics","553","6","22","3","1","1","1","1","0","0","0","0","0","0.0","0","0","0","0.109","0.0066","1299.4"
"2023-01-23","P002","WCP","Electronics","526","0","23","4","1","1","0","1","0","0","0","0","0","0.0","0","0","0","0.2916","0.3148","1332.26"
"2023-01-24","P002","WCP","Electronics","548","1","24","4","1","1","0","0","0","0","0","0","0","0.0","0","1","0","0.1197","0.1265","1356.66"
"2023-01-25","P002","WCP","Electronics","382","2","25","4","1","1","0","0","0","0","0","0","0","0.0","0","1","0","0.1179","0.0401","1319.5"
"2023-01-26","P002","WCP","Electronics","345","3","26","4","1","1","0","0","0","0","0","0","0","0.0","0","1","0","0.5332","0.3864","1373.52"
"2023-01-27","P002","WCP","Electronics","298","4","27","4","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.5755","0.2614","1075.33"
"2023-01-28","P002","WCP","Electronics","174","5","28","4","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.6212","0.1066","1364.14"
"2023-01-29","P002","WCP","Electronics","112","6","29","4","1","1","1","0","0","0","0","0","0","0.0","0","0","0","0.3283","0.1084","1118.32"
"2023-01-30","P002","WCP","Electronics","106","0","30","5","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.4615","0.2104","748.21"
"2023-01-31","P002","WCP","Electronics","101","1","31","5","1","1","0","0","0","0","0","0","0","0.0","0","0","0","0.5008","0.0037","1116.66"
"2023-02-01","P002","WCP","Electronics","115","2","1","5","2","1","0","0","0","0","0","0","0","0.0","0","0","1","0.5476","0.2252","1100.3"
"2023-02-02","P002","WCP","Electronics","667","3","2","5","2","1","0","0","0","0","0","0","1","3.5","0","0","1","1.0","0.6457","3730.16"
"2023-02-03","P002","WCP","Electronics","138","4","3","5","2","1","0","0","0","0","0","0","0","0.0","0","0","1","0.1549","0.1064","1350.84"
"2023-02-04","P002","WCP","Electronics","101","5","4","5","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.3863","0.3463","1234.71"
"2023-02-05","P002","WCP","Electronics","124","6","5","5","2","1","1","1","0","0","0","0","0","0.0","0","0","0","0.291","0.5801","1561.55"
"2023-02-06","P002","WCP","Electronics","104","0","6","6","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.4773","0.2411","1105.49"
"2023-02-07","P002","WCP","Electronics","113","1","7","6","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.372","0.5029","842.21"
"2023-02-08","P002","WCP","Electronics","109","2","8","6","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1707","0.1943","1250.04"
"2023-02-09","P002","WCP","Electronics","104","3","9","6","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1253","0.0865","1101.93"
"2023-02-10","P002","WCP","Electronics","99","4","10","6","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.059","0.1618","1004.58"
"2023-02-11","P002","WCP","Electronics","92","5","11","6","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.0738","0.1678","1146.44"
"2023-02-12","P002","WCP","Electronics","110","6","12","6","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.0969","0.263","1058.99"
"2023-02-13","P002","WCP","Electronics","95","0","13","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1258","0.1967","1076.74"
"2023-02-14","P002","WCP","Electronics","93","1","14","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.451","0.4556","1474.05"
"2023-02-15","P002","WCP","Electronics","116","2","15","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.2432","0.4473","1222.38"
"2023-02-16","P002","WCP","Electronics","105","3","16","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.496","0.2252","1152.23"
"2023-02-17","P002","WCP","Electronics","101","4","17","7","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.3144","0.1995","1487.57"
"2023-02-18","P002","WCP","Electronics","118","5","18","7","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2062","0.071","1146.81"
"2023-02-19","P002","WCP","Electronics","84","6","19","7","2","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2672","0.59","978.58"
"2023-02-20","P002","WCP","Electronics","96","0","20","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1855","0.0755","961.24"
"2023-02-21","P002","WCP","Electronics","96","1","21","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.347","0.5665","1185.6"
"2023-02-22","P002","WCP","Electronics","100","2","22","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1559","0.2613","904.39"
"2023-02-23","P002","WCP","Electronics","95","3","23","8","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.173","0.0704","988.96"
"2023-02-24","P002","WCP","Electronics","119","4","24","8","2","1","0","0","0","0","0","0","0","0.0","0","1","0","0.2064","0.3272","1131.37"
"2023-02-25","P002","WCP","Electronics","105","5","25","8","2","1","1","0","0","0","0","0","0","0.0","0","1","0","0.0636","0.1203","1403.75"
"2023-02-26","P002","WCP","Electronics","109","6","26","8","2","1","1","0","0","0","0","0","0","0.0","0","1","0","0.5563","0.5152","1432.53"
"2023-02-27","P002","WCP","Electronics","93","0","27","9","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.3086","0.0352","1318.74"
"2023-02-28","P002","WCP","Electronics","97","1","28","9","2","1","0","0","0","0","0","0","0","0.0","0","0","0","0.6954","0.4769","1199.3"
"2023-03-01","P002","WCP","Electronics","106","2","1","9","3","1","0","0","0","0","0","0","0","0.0","0","0","1","0.6719","0.3322","1097.33"
"2023-03-02","P002","WCP","Electronics","129","3","2","9","3","1","0","0","0","0","0","0","0","0.0","0","0","1","0.7765","0.0782","1269.9"
"2023-03-03","P002","WCP","Electronics","641","4","3","9","3","1","0","0","0","0","0","0","1","3.8","0","0","1","0.9368","0.2751","4562.26"
"2023-03-04","P002","WCP","Electronics","94","5","4","9","3","1","1","0","0","0","0","0","0","0.0","0","0","0","0.1083","0.1873","1225.46"
"2023-03-05","P002","WCP","Electronics","82","6","5","9","3","1","1","0","0","0","0","0","0","0.0","0","0","0","0.2661","0.1985","1116.84"
"2023-03-06","P002","WCP","Electronics","78","0","6","10","3","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1217","0.4266","1171.62"
"2023-03-07","P002","WCP","Electronics","108","1","7","10","3","1","0","0","0","0","0","0","0","0.0","0","0","0","0.5266","0.0353","1152.0"
"2023-03-08","P002","WCP","Electronics","111","2","8","10","3","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1765","0.0142","1298.78"
"2023-03-09","P002","WCP","Electronics","114","3","9","10","3","1","0","0","0","0","0","0","0","0.0","0","0","0","0.1447","0.7528","1062.54"
"2023-03-10","P002","WCP","Electronics","102","4","10","10","3","1","0","0","0","0","1","0","0","0.0","0","0","0","0.2075","0.3653","2546.23"
"2023-03-11","P002","WCP","Electronics","104","5","11","10","3","1","1","0","0","0","1","0","0","0.0","1","0","0","0.0916","0.575","2604.54"
"2023-03-12","P002","WCP","Electronics","98","6","12","10","3","1","1","0","0","0","1","0","0","0.0","1","0","0","0.0925","0.405","2523.86"
"2023-03-13","P002","WCP","Electronics","90","0","13","11","3","1","0","0","0","0","1","0","0","0.0","1","0","0","0.5076","0.0802","2008.95"
"2023-03-14","P002","WCP","Electronics","94","1","14","11","3","1","0","0","0","0","1","0","0","0.0","1","0","0","0.2081","0.3034","2346.19"
"2023-03-15","P002","WCP","Electronics","94","2","15","11","3","1","0","0","0","0","1","0","0","0.0","1","0","0","0.1075","0.5439","2210.35"
"2023-03-16","P002","WCP","Electronics","107","3","16","11","3","1","0","0","0","0","1","0","0","0.0","1","0","0","0.225","0.5474","2373.41"
"2023-03-17","P002","WCP","Electronics","106","4","17","11","3","1","0","0","0","0","1","0","0","0.0","1","0","0","0.5411","0.0503","2160.02"
"2023-03-18","P002","WCP","Electronics","93","5","18","11","3","1","1","0","0","0","1","0","0","0.0","1","0","0","0.1145","0.3235","2847.6"
"2023-03-19","P002","WCP","Electronics","87","6","19","11","3","1","1","0","0","0","1","0","0","0.0","1","0","0","0.5061","0.1589","2467.28"
"2023-03-20","P002","WCP","Electronics","87","0","20","12","3","1","0","0","0","0","1","0","0","0.0","0","0","0","0.1444","0.0127","1817.47"
"2023-03-21","P002","WCP","Electronics","101","1","21","12","3","1","0","0","0","0","1","0","0","0.0","0","0","0","0.1735","0.3325","1921.3"
"2023-03-22","P002","WCP","Electronics","89","2","22","12","3","1","0","0","0","0","1","0","0","0.0","0","0","0","0.3299","0.1214","2833.71"
"2023-03-23","P002","WCP","Electronics","85","3","23","12","3","1","0","0","1","1","1","0","0","0.0","0","0","0","0.5507","0.7007","2685.45"
"2023-03-24","P002","WCP","Electronics","94","4","24","12","3","1","0","0","1","2","1","0","0","0.0","0","1","0","0.1303","0.2204","2598.62"
"2023-03-25","P002","WCP","Electronics","96","5","25","12","3","1","1","0","1","3","1","0","0","0.0","0","1","0","0.2058","0.3547","3227.22"
"2023-03-26","P002","WCP","Electronics","92","6","26","12","3","1","1","0","1","4","1","0","0","0.0","0","1","0","0.2242","0.322","2697.27"
"2023-03-27","P002","WCP","Electronics","73","0","27","13","3","1","0","0","1","5","1","0","0","0.0","0","0","0","0.2298","0.0541","2265.22"
"2023-03-28","P002","WCP","Electronics","92","1","28","13","3","1","0","0","1","6","1","0","0","0.0","0","0","0","0.7146","0.3442","2293.16"
"2023-03-29","P002","WCP","Electronics","101","2","29","13","3","1","0","0","1","7","1","0","0","0.0","0","0","0","0.2834","0.5205","3019.79"
"2023-03-30","P002","WCP","Electronics","95","3","30","13","3","1","0","0","1","8","1","0","0","0.0","0","0","0","0.0805","0.3903","3600.2"
"2023-03-31","P002","WCP","Electronics","98","4","31","13","3","1","0","0","1","9","1","0","0","0.0","0","0","0","0.3109","0.0669","3107.58"
"2023-04-01","P002","WCP","Electronics","86","5","1","13","4","2","1","0","1","10","1","0","0","0.0","0","0","1","0.6588","0.4085","2601.9"
"2023-04-02","P002","WCP","Electronics","80","6","2","13","4","2","1","0","1","11","1","0","0","0.0","0","0","1","0.6501","0.3566","2666.14"
"2023-04-03","P002","WCP","Electronics","89","0","3","14","4","2","0","0","1","12","1","0","0","0.0","0","0","1","0.7921","0.2213","2780.07"
"2023-04-04","P002","WCP","Electronics","447","1","4","14","4","2","0","0","1","13","1","0","1","3.8","0","0","0","0.8228","0.3926","3596.54"
"2023-04-05","P002","WCP","Electronics","82","2","5","14","4","2","0","0","1","14","1","0","0","0.0","0","0","0","0.3995","0.5063","2769.72"
"2023-04-06","P002","WCP","Electronics","100","3","6","14","4","2","0","0","1","15","1","0","0","0.0","0","0","0","0.2392","0.1067","3001.81"
"2023-04-07","P002","WCP","Electronics","90","4","7","14","4","2","0","1","1","16","1","0","0","0.0","0","0","0","0.1298","0.678","3494.0"
"2023-04-08","P002","WCP","Electronics","88","5","8","14","4","2","1","1","1","17","1","0","0","0.0","0","0","0","0.3128","0.3754","3211.56"
"2023-04-09","P002","WCP","Electronics","73","6","9","14","4","2","1","0","1","18","1","0","0","0.0","0","0","0","0.0312","0.0276","3558.99"
"2023-04-10","P002","WCP","Electronics","87","0","10","15","4","2","0","0","1","19","1","0","0","0.0","0","0","0","0.4558","0.3536","3455.76"
